Class	E-Class	E-Class	A-Class	Inchoative	Inchoative	Causative	Causative	Infixed	Infixed	Infixed	Infixed	Infixed	Infixed	Infixed	Suppletive	Suppletive	Suppletive	Suppletive	Suppletive	Suppletive	Suppletive	Defective	Defective	Irregular	Irregular	Irregular	Irregular	Regularized E-Class
negative indicative past imperfective 2SG	t͡ʃʰiɻ {X}um	t͡ʃʰiɻ {X}um	t͡ʃʰiɻ {X}um	t͡ʃʰiɻ {X}num	t͡ʃʰiɻ {X}num	t͡ʃʰiɻ {X}t͡sʰnum	t͡ʃʰiɻ {X}t͡sʰnum	t͡ʃʰiɻ {X}num	t͡ʃʰiɻ {X}num	t͡ʃʰiɻ {X}num	t͡ʃʰiɻ {X}num	t͡ʃʰiɻ {X}num	t͡ʃʰiɻ {X}num	t͡ʃʰiɻ {X}num	t͡ʃʰiɻ {Xprs}um	t͡ʃʰiɻ {Xprs}um	t͡ʃʰiɻ {Xprs}um	t͡ʃʰiɻ {Xprs}um	t͡ʃʰiɻ {Xprs}um	t͡ʃʰiɻ {Xprs}ɒlis	t͡ʃʰiɻ {Xprs}ɒlis	t͡ʃʰ{X}ɒjiɻ	t͡ʃʰ{X}iɻ	t͡ʃʰiɻ {X}um	t͡ʃʰiɻ {X}um	t͡ʃʰiɻ {Xprs}num	t͡ʃʰiɻ {X}num	t͡ʃʰiɻ {X}um
negative indicative past imperfective 3SG	t͡ʃʰeɻ {X}um	t͡ʃʰeɻ {X}um	t͡ʃʰeɻ {X}um	t͡ʃʰeɻ {X}num	t͡ʃʰeɻ {X}num	t͡ʃʰeɻ {X}t͡sʰnum	t͡ʃʰeɻ {X}t͡sʰnum	t͡ʃʰeɻ {X}num	t͡ʃʰeɻ {X}num	t͡ʃʰeɻ {X}num	t͡ʃʰeɻ {X}num	t͡ʃʰeɻ {X}num	t͡ʃʰeɻ {X}num	t͡ʃʰeɻ {X}num	t͡ʃʰeɻ {Xprs}um	t͡ʃʰeɻ {Xprs}um	t͡ʃʰeɻ {Xprs}um	t͡ʃʰeɻ {Xprs}um	t͡ʃʰeɻ {Xprs}um	t͡ʃʰeɻ {Xprs}ɒlis	t͡ʃʰeɻ {Xprs}ɒlis	t͡ʃʰ{X}ɒɻ	t͡ʃʰ{X}eɻ	t͡ʃʰeɻ {X}um	t͡ʃʰeɻ {X}um	t͡ʃʰeɻ {Xprs}num	t͡ʃʰeɻ {X}num	t͡ʃʰeɻ {X}um
negative indicative past imperfective 1PL	t͡ʃʰiŋkʰ {X}um	t͡ʃʰiŋkʰ {X}um	t͡ʃʰiŋkʰ {X}um	t͡ʃʰiŋkʰ {X}num	t͡ʃʰiŋkʰ {X}num	t͡ʃʰiŋkʰ {X}t͡sʰnum	t͡ʃʰiŋkʰ {X}t͡sʰnum	t͡ʃʰiŋkʰ {X}num	t͡ʃʰiŋkʰ {X}num	t͡ʃʰiŋkʰ {X}num	t͡ʃʰiŋkʰ {X}num	t͡ʃʰiŋkʰ {X}num	t͡ʃʰiŋkʰ {X}num	t͡ʃʰiŋkʰ {X}num	t͡ʃʰiŋkʰ {Xprs}um	t͡ʃʰiŋkʰ {Xprs}um	t͡ʃʰiŋkʰ {Xprs}um	t͡ʃʰiŋkʰ {Xprs}um	t͡ʃʰiŋkʰ {Xprs}um	t͡ʃʰiŋkʰ {Xprs}ɒlis	t͡ʃʰiŋkʰ {Xprs}ɒlis	t͡ʃʰ{X}ɒjiŋkʰ	t͡ʃʰ{X}iŋkʰ	t͡ʃʰiŋkʰ {X}um	t͡ʃʰiŋkʰ {X}um	t͡ʃʰiŋkʰ {Xprs}num	t͡ʃʰiŋkʰ {X}num	t͡ʃʰiŋkʰ {X}um
negative indicative past imperfective 2PL	t͡ʃʰikʰ {X}um	t͡ʃʰikʰ {X}um	t͡ʃʰikʰ {X}um	t͡ʃʰikʰ {X}num	t͡ʃʰikʰ {X}num	t͡ʃʰikʰ {X}t͡sʰnum	t͡ʃʰikʰ {X}t͡sʰnum	t͡ʃʰikʰ {X}num	t͡ʃʰikʰ {X}num	t͡ʃʰikʰ {X}num	t͡ʃʰikʰ {X}num	t͡ʃʰikʰ {X}num	t͡ʃʰikʰ {X}num	t͡ʃʰikʰ {X}num	t͡ʃʰikʰ {Xprs}um	t͡ʃʰikʰ {Xprs}um	t͡ʃʰikʰ {Xprs}um	t͡ʃʰikʰ {Xprs}um	t͡ʃʰikʰ {Xprs}um	t͡ʃʰikʰ {Xprs}ɒlis	t͡ʃʰikʰ {Xprs}ɒlis	t͡ʃʰ{X}ɒjikʰ	t͡ʃʰ{X}ikʰ	t͡ʃʰikʰ {X}um	t͡ʃʰikʰ {X}um	t͡ʃʰikʰ {Xprs}num	t͡ʃʰikʰ {X}num	t͡ʃʰikʰ {X}um
negative indicative past imperfective 3PL	t͡ʃʰin {X}um	t͡ʃʰin {X}um	t͡ʃʰin {X}um	t͡ʃʰin {X}num	t͡ʃʰin {X}num	t͡ʃʰin {X}t͡sʰnum	t͡ʃʰin {X}t͡sʰnum	t͡ʃʰin {X}num	t͡ʃʰin {X}num	t͡ʃʰin {X}num	t͡ʃʰin {X}num	t͡ʃʰin {X}num	t͡ʃʰin {X}num	t͡ʃʰin {X}num	t͡ʃʰin {Xprs}um	t͡ʃʰin {Xprs}um	t͡ʃʰin {Xprs}um	t͡ʃʰin {Xprs}um	t͡ʃʰin {Xprs}um	t͡ʃʰin {Xprs}ɒlis	t͡ʃʰin {Xprs}ɒlis	t͡ʃʰ{X}ɒjiŋkʰ	t͡ʃʰ{X}iŋkʰ	t͡ʃʰin {X}um	t͡ʃʰin {X}um	t͡ʃʰin {Xprs}num	t͡ʃʰin {X}num	t͡ʃʰin {X}um
indicative future 1SG	{X}elu em	{X}elu em	{X}ɒlu em	{X}nɒlu em	{X}nɒlu em	{X}t͡sʰnelu em	{X}t͡sʰnelu em	{X}nelu em	{X}nelu em	{X}nelu em	{X}nelu em	{X}nelu em	{X}nelu em	{X}nelu em	{Xprs}elu em	{Xprs}elu em	{Xprs}elu em	{Xprs}elu em	{Xprs}ɒlu em	{Xprs}ɒlu em	{Xprs}ɒlu em			{X}elu em	{X}elu em	{Xprs}nɒlu em	{X}nɒlu em	{X}elu em
indicative future 2SG	{X}elu es	{X}elu es	{X}ɒlu es	{X}nɒlu es	{X}nɒlu es	{X}t͡sʰnelu es	{X}t͡sʰnelu es	{X}nelu es	{X}nelu es	{X}nelu es	{X}nelu es	{X}nelu es	{X}nelu es	{X}nelu es	{Xprs}elu es	{Xprs}elu es	{Xprs}elu es	{Xprs}elu es	{Xprs}ɒlu es	{Xprs}ɒlu es	{Xprs}ɒlu es			{X}elu es	{X}elu es	{Xprs}nɒlu es	{X}nɒlu es	{X}elu es
indicative future 3SG	{X}elu ɒ	{X}elu ɒ	{X}ɒlu ɒ	{X}nɒlu ɒ	{X}nɒlu ɒ	{X}t͡sʰnelu ɒ	{X}t͡sʰnelu ɒ	{X}nelu ɒ	{X}nelu ɒ	{X}nelu ɒ	{X}nelu ɒ	{X}nelu ɒ	{X}nelu ɒ	{X}nelu ɒ	{Xprs}elu ɒ	{Xprs}elu ɒ	{Xprs}elu ɒ	{Xprs}elu ɒ	{Xprs}ɒlu ɒ	{Xprs}ɒlu ɒ	{Xprs}ɒlu ɒ			{X}elu ɒ	{X}elu ɒ	{Xprs}nɒlu ɒ	{X}nɒlu ɒ	{X}elu ɒ
indicative future 1PL	{X}elu eŋkʰ	{X}elu eŋkʰ	{X}ɒlu eŋkʰ	{X}nɒlu eŋkʰ	{X}nɒlu eŋkʰ	{X}t͡sʰnelu eŋkʰ	{X}t͡sʰnelu eŋkʰ	{X}nelu eŋkʰ	{X}nelu eŋkʰ	{X}nelu eŋkʰ	{X}nelu eŋkʰ	{X}nelu eŋkʰ	{X}nelu eŋkʰ	{X}nelu eŋkʰ	{Xprs}elu eŋkʰ	{Xprs}elu eŋkʰ	{Xprs}elu eŋkʰ	{Xprs}elu eŋkʰ	{Xprs}ɒlu eŋkʰ	{Xprs}ɒlu eŋkʰ	{Xprs}ɒlu eŋkʰ		{X}elu eŋkʰ	{X}elu eŋkʰ	{Xprs}nɒlu eŋkʰ	{X}nɒlu eŋkʰ	{X}elu eŋkʰ	
indicative future 2PL	{X}elu ekʰ	{X}elu ekʰ	{X}ɒlu ekʰ	{X}nɒlu ekʰ	{X}nɒlu ekʰ	{X}t͡sʰnelu ekʰ	{X}t͡sʰnelu ekʰ	{X}nelu ekʰ	{X}nelu ekʰ	{X}nelu ekʰ	{X}nelu ekʰ	{X}nelu ekʰ	{X}nelu ekʰ	{X}nelu ekʰ	{Xprs}elu ekʰ	{Xprs}elu ekʰ	{Xprs}elu ekʰ	{Xprs}elu ekʰ	{Xprs}ɒlu ekʰ	{Xprs}ɒlu ekʰ	{Xprs}ɒlu ekʰ			{X}elu ekʰ	{X}elu ekʰ	{Xprs}nɒlu ekʰ	{X}nɒlu ekʰ	{X}elu ekʰ
indicative future 3PL	{X}elu en	{X}elu en	{X}ɒlu en	{X}nɒlu en	{X}nɒlu en	{X}t͡sʰnelu en	{X}t͡sʰnelu en	{X}nelu en	{X}nelu en	{X}nelu en	{X}nelu en	{X}nelu en	{X}nelu en	{X}nelu en	{Xprs}elu en	{Xprs}elu en	{Xprs}elu en	{Xprs}elu en	{Xprs}ɒlu en	{Xprs}ɒlu en	{Xprs}ɒlu en			{X}elu en	{X}elu en	{Xprs}nɒlu en	{X}nɒlu en	{X}elu en
negative indicative future 1SG	t͡ʃʰem {X}elu	t͡ʃʰem {X}elu	t͡ʃʰem {X}ɒlu	t͡ʃʰem {X}nɒlu	t͡ʃʰem {X}nɒlu	t͡ʃʰem {X}t͡sʰnelu	t͡ʃʰem {X}t͡sʰnelu	t͡ʃʰem {X}nelu	t͡ʃʰem {X}nelu	t͡ʃʰem {X}nelu	t͡ʃʰem {X}nelu	t͡ʃʰem {X}nelu	t͡ʃʰem {X}nelu	t͡ʃʰem {X}nelu	t͡ʃʰem {Xprs}elu	t͡ʃʰem {Xprs}elu	t͡ʃʰem {Xprs}elu	t͡ʃʰem {Xprs}elu	t͡ʃʰem {Xprs}ɒlu	t͡ʃʰem {Xprs}ɒlu	t͡ʃʰem {Xprs}ɒlu		t͡ʃʰem {X}elu	t͡ʃʰem {X}elu	t͡ʃʰem {Xprs}nɒlu	t͡ʃʰem {X}nɒlu	t͡ʃʰem {X}elu	
negative indicative future 2SG	t͡ʃʰes {X}elu	t͡ʃʰes {X}elu	t͡ʃʰes {X}ɒlu	t͡ʃʰes {X}nɒlu	t͡ʃʰes {X}nɒlu	t͡ʃʰes {X}t͡sʰnelu	t͡ʃʰes {X}t͡sʰnelu	t͡ʃʰes {X}nelu	t͡ʃʰes {X}nelu	t͡ʃʰes {X}nelu	t͡ʃʰes {X}nelu	t͡ʃʰes {X}nelu	t͡ʃʰes {X}nelu	t͡ʃʰes {X}nelu	t͡ʃʰes {Xprs}elu	t͡ʃʰes {Xprs}elu	t͡ʃʰes {Xprs}elu	t͡ʃʰes {Xprs}elu	t͡ʃʰes {Xprs}ɒlu	t͡ʃʰes {Xprs}ɒlu	t͡ʃʰes {Xprs}ɒlu		t͡ʃʰes {X}elu	t͡ʃʰes {X}elu	t͡ʃʰes {Xprs}nɒlu	t͡ʃʰes {X}nɒlu	t͡ʃʰes {X}elu	
negative indicative future 3SG	t͡ʃʰi {X}elu	t͡ʃʰi {X}elu	t͡ʃʰi {X}ɒlu	t͡ʃʰi {X}nɒlu	t͡ʃʰi {X}nɒlu	t͡ʃʰi {X}t͡sʰnelu	t͡ʃʰi {X}t͡sʰnelu	t͡ʃʰi {X}nelu	t͡ʃʰi {X}nelu	t͡ʃʰi {X}nelu	t͡ʃʰi {X}nelu	t͡ʃʰi {X}nelu	t͡ʃʰi {X}nelu	t͡ʃʰi {X}nelu	t͡ʃʰi {Xprs}elu	t͡ʃʰi {Xprs}elu	t͡ʃʰi {Xprs}elu	t͡ʃʰi {Xprs}elu	t͡ʃʰi {Xprs}ɒlu	t͡ʃʰi {Xprs}ɒlu	t͡ʃʰi {Xprs}ɒlu			t͡ʃʰi {X}elu	t͡ʃʰi {X}elu	t͡ʃʰi {Xprs}nɒlu	t͡ʃʰi {X}nɒlu	t͡ʃʰi {X}elu
negative indicative future 1PL	t͡ʃʰeŋkʰ {X}elu	t͡ʃʰeŋkʰ {X}elu	t͡ʃʰeŋkʰ {X}ɒlu	t͡ʃʰeŋkʰ {X}nɒlu	t͡ʃʰeŋkʰ {X}nɒlu	t͡ʃʰeŋkʰ {X}t͡sʰnelu	t͡ʃʰeŋkʰ {X}t͡sʰnelu	t͡ʃʰeŋkʰ {X}nelu	t͡ʃʰeŋkʰ {X}nelu	t͡ʃʰeŋkʰ {X}nelu	t͡ʃʰeŋkʰ {X}nelu	t͡ʃʰeŋkʰ {X}nelu	t͡ʃʰeŋkʰ {X}nelu	t͡ʃʰeŋkʰ {X}nelu	t͡ʃʰeŋkʰ {Xprs}elu	t͡ʃʰeŋkʰ {Xprs}elu	t͡ʃʰeŋkʰ {Xprs}elu	t͡ʃʰeŋkʰ {Xprs}elu	t͡ʃʰeŋkʰ {Xprs}ɒlu	t͡ʃʰeŋkʰ {Xprs}ɒlu	t͡ʃʰeŋkʰ {Xprs}ɒlu		t͡ʃʰeŋkʰ {X}elu	t͡ʃʰeŋkʰ {X}elu	t͡ʃʰeŋkʰ {Xprs}nɒlu	t͡ʃʰeŋkʰ {X}nɒlu	t͡ʃʰeŋkʰ {X}elu	
negative indicative future 2PL	t͡ʃʰekʰ {X}elu	t͡ʃʰekʰ {X}elu	t͡ʃʰekʰ {X}ɒlu	t͡ʃʰekʰ {X}nɒlu	t͡ʃʰekʰ {X}nɒlu	t͡ʃʰekʰ {X}t͡sʰnelu	t͡ʃʰekʰ {X}t͡sʰnelu	t͡ʃʰekʰ {X}nelu	t͡ʃʰekʰ {X}nelu	t͡ʃʰekʰ {X}nelu	t͡ʃʰekʰ {X}nelu	t͡ʃʰekʰ {X}nelu	t͡ʃʰekʰ {X}nelu	t͡ʃʰekʰ {X}nelu	t͡ʃʰekʰ {Xprs}elu	t͡ʃʰekʰ {Xprs}elu	t͡ʃʰekʰ {Xprs}elu	t͡ʃʰekʰ {Xprs}elu	t͡ʃʰekʰ {Xprs}ɒlu	t͡ʃʰekʰ {Xprs}ɒlu	t͡ʃʰekʰ {Xprs}ɒlu		t͡ʃʰekʰ {X}elu	t͡ʃʰekʰ {X}elu	t͡ʃʰekʰ {Xprs}nɒlu	t͡ʃʰekʰ {X}nɒlu	t͡ʃʰekʰ {X}elu	
negative indicative future 3PL	t͡ʃʰen {X}elu	t͡ʃʰen {X}elu	t͡ʃʰen {X}ɒlu	t͡ʃʰen {X}nɒlu	t͡ʃʰen {X}nɒlu	t͡ʃʰen {X}t͡sʰnelu	t͡ʃʰen {X}t͡sʰnelu	t͡ʃʰen {X}nelu	t͡ʃʰen {X}nelu	t͡ʃʰen {X}nelu	t͡ʃʰen {X}nelu	t͡ʃʰen {X}nelu	t͡ʃʰen {X}nelu	t͡ʃʰen {X}nelu	t͡ʃʰen {Xprs}elu	t͡ʃʰen {Xprs}elu	t͡ʃʰen {Xprs}elu	t͡ʃʰen {Xprs}elu	t͡ʃʰen {Xprs}ɒlu	t͡ʃʰen {Xprs}ɒlu	t͡ʃʰen {Xprs}ɒlu		t͡ʃʰen {X}elu	t͡ʃʰen {X}elu	t͡ʃʰen {Xprs}nɒlu	t͡ʃʰen {X}nɒlu	t͡ʃʰen {X}elu	
indicative future perfect 1SG	{X}elu im	{X}elu im	{X}ɒlu im	{X}nɒlu im	{X}nɒlu im	{X}t͡sʰnelu im	{X}t͡sʰnelu im	{X}nelu im	{X}nelu im	{X}nelu im	{X}nelu im	{X}nelu im	{X}nelu im	{X}nelu im	{Xprs}elu im	{Xprs}elu im	{Xprs}elu im	{Xprs}elu im	{Xprs}ɒlu im	{Xprs}ɒlu im	{Xprs}ɒlu im			{X}elu im	{X}elu im	{Xprs}nɒlu im	{X}nɒlu im	{X}elu im
indicative future perfect 2SG	{X}elu iɻ	{X}elu iɻ	{X}ɒlu iɻ	{X}nɒlu iɻ	{X}nɒlu iɻ	{X}t͡sʰnelu iɻ	{X}t͡sʰnelu iɻ	{X}nelu iɻ	{X}nelu iɻ	{X}nelu iɻ	{X}nelu iɻ	{X}nelu iɻ	{X}nelu iɻ	{X}nelu iɻ	{Xprs}elu iɻ	{Xprs}elu iɻ	{Xprs}elu iɻ	{Xprs}elu iɻ	{Xprs}ɒlu iɻ	{Xprs}ɒlu iɻ	{Xprs}ɒlu iɻ			{X}elu iɻ	{X}elu iɻ	{Xprs}nɒlu iɻ	{X}nɒlu iɻ	{X}elu iɻ
indicative future perfect 3SG	{X}elu eɻ	{X}elu eɻ	{X}ɒlu eɻ	{X}nɒlu eɻ	{X}nɒlu eɻ	{X}t͡sʰnelu eɻ	{X}t͡sʰnelu eɻ	{X}nelu eɻ	{X}nelu eɻ	{X}nelu eɻ	{X}nelu eɻ	{X}nelu eɻ	{X}nelu eɻ	{X}nelu eɻ	{Xprs}elu eɻ	{Xprs}elu eɻ	{Xprs}elu eɻ	{Xprs}elu eɻ	{Xprs}ɒlu eɻ	{Xprs}ɒlu eɻ	{Xprs}ɒlu eɻ			{X}elu eɻ	{X}elu eɻ	{Xprs}nɒlu eɻ	{X}nɒlu eɻ	{X}elu eɻ
indicative future perfect 1PL	{X}elu iŋkʰ	{X}elu iŋkʰ	{X}ɒlu iŋkʰ	{X}nɒlu iŋkʰ	{X}nɒlu iŋkʰ	{X}t͡sʰnelu iŋkʰ	{X}t͡sʰnelu iŋkʰ	{X}nelu iŋkʰ	{X}nelu iŋkʰ	{X}nelu iŋkʰ	{X}nelu iŋkʰ	{X}nelu iŋkʰ	{X}nelu iŋkʰ	{X}nelu iŋkʰ	{Xprs}elu iŋkʰ	{Xprs}elu iŋkʰ	{Xprs}elu iŋkʰ	{Xprs}elu iŋkʰ	{Xprs}ɒlu iŋkʰ	{Xprs}ɒlu iŋkʰ	{Xprs}ɒlu iŋkʰ		{X}elu iŋkʰ	{X}elu iŋkʰ	{Xprs}nɒlu iŋkʰ	{X}nɒlu iŋkʰ	{X}elu iŋkʰ	
indicative future perfect 2PL	{X}elu ikʰ	{X}elu ikʰ	{X}ɒlu ikʰ	{X}nɒlu ikʰ	{X}nɒlu ikʰ	{X}t͡sʰnelu ikʰ	{X}t͡sʰnelu ikʰ	{X}nelu ikʰ	{X}nelu ikʰ	{X}nelu ikʰ	{X}nelu ikʰ	{X}nelu ikʰ	{X}nelu ikʰ	{X}nelu ikʰ	{Xprs}elu ikʰ	{Xprs}elu ikʰ	{Xprs}elu ikʰ	{Xprs}elu ikʰ	{Xprs}ɒlu ikʰ	{Xprs}ɒlu ikʰ	{Xprs}ɒlu ikʰ			{X}elu ikʰ	{X}elu ikʰ	{Xprs}nɒlu ikʰ	{X}nɒlu ikʰ	{X}elu ikʰ
indicative future perfect 3PL	{X}elu in	{X}elu in	{X}ɒlu in	{X}nɒlu in	{X}nɒlu in	{X}t͡sʰnelu in	{X}t͡sʰnelu in	{X}nelu in	{X}nelu in	{X}nelu in	{X}nelu in	{X}nelu in	{X}nelu in	{X}nelu in	{Xprs}elu in	{Xprs}elu in	{Xprs}elu in	{Xprs}elu in	{Xprs}ɒlu in	{Xprs}ɒlu in	{Xprs}ɒlu in			{X}elu in	{X}elu in	{Xprs}nɒlu in	{X}nɒlu in	{X}elu in
negative indicative future perfect 1SG	t͡ʃʰim {X}elu	t͡ʃʰim {X}elu	t͡ʃʰim {X}ɒlu	t͡ʃʰim {X}nɒlu	t͡ʃʰim {X}nɒlu	t͡ʃʰim {X}t͡sʰnelu	t͡ʃʰim {X}t͡sʰnelu	t͡ʃʰim {X}nelu	t͡ʃʰim {X}nelu	t͡ʃʰim {X}nelu	t͡ʃʰim {X}nelu	t͡ʃʰim {X}nelu	t͡ʃʰim {X}nelu	t͡ʃʰim {X}nelu	t͡ʃʰim {Xprs}elu	t͡ʃʰim {Xprs}elu	t͡ʃʰim {Xprs}elu	t͡ʃʰim {Xprs}elu	t͡ʃʰim {Xprs}ɒlu	t͡ʃʰim {Xprs}ɒlu	t͡ʃʰim {Xprs}ɒlu		t͡ʃʰim {X}elu	t͡ʃʰim {X}elu	t͡ʃʰim {Xprs}nɒlu	t͡ʃʰim {X}nɒlu	t͡ʃʰim {X}elu	
negative indicative future perfect 2SG	t͡ʃʰiɻ {X}elu	t͡ʃʰiɻ {X}elu	t͡ʃʰiɻ {X}ɒlu	t͡ʃʰiɻ {X}nɒlu	t͡ʃʰiɻ {X}nɒlu	t͡ʃʰiɻ {X}t͡sʰnelu	t͡ʃʰiɻ {X}t͡sʰnelu	t͡ʃʰiɻ {X}nelu	t͡ʃʰiɻ {X}nelu	t͡ʃʰiɻ {X}nelu	t͡ʃʰiɻ {X}nelu	t͡ʃʰiɻ {X}nelu	t͡ʃʰiɻ {X}nelu	t͡ʃʰiɻ {X}nelu	t͡ʃʰiɻ {Xprs}elu	t͡ʃʰiɻ {Xprs}elu	t͡ʃʰiɻ {Xprs}elu	t͡ʃʰiɻ {Xprs}elu	t͡ʃʰiɻ {Xprs}ɒlu	t͡ʃʰiɻ {Xprs}ɒlu	t͡ʃʰiɻ {Xprs}ɒlu			t͡ʃʰiɻ {X}elu	t͡ʃʰiɻ {X}elu	t͡ʃʰiɻ {Xprs}nɒlu	t͡ʃʰiɻ {X}nɒlu	t͡ʃʰiɻ {X}elu
negative indicative future perfect 3SG	t͡ʃʰeɻ {X}elu	t͡ʃʰeɻ {X}elu	t͡ʃʰeɻ {X}ɒlu	t͡ʃʰeɻ {X}nɒlu	t͡ʃʰeɻ {X}nɒlu	t͡ʃʰeɻ {X}t͡sʰnelu	t͡ʃʰeɻ {X}t͡sʰnelu	t͡ʃʰeɻ {X}nelu	t͡ʃʰeɻ {X}nelu	t͡ʃʰeɻ {X}nelu	t͡ʃʰeɻ {X}nelu	t͡ʃʰeɻ {X}nelu	t͡ʃʰeɻ {X}nelu	t͡ʃʰeɻ {X}nelu	t͡ʃʰeɻ {Xprs}elu	t͡ʃʰeɻ {Xprs}elu	t͡ʃʰeɻ {Xprs}elu	t͡ʃʰeɻ {Xprs}elu	t͡ʃʰeɻ {Xprs}ɒlu	t͡ʃʰeɻ {Xprs}ɒlu	t͡ʃʰeɻ {Xprs}ɒlu		t͡ʃʰeɻ {X}elu	t͡ʃʰeɻ {X}elu	t͡ʃʰeɻ {Xprs}nɒlu	t͡ʃʰeɻ {X}nɒlu	t͡ʃʰeɻ {X}elu	
negative indicative future perfect 1PL	t͡ʃʰiŋkʰ {X}elu	t͡ʃʰiŋkʰ {X}elu	t͡ʃʰiŋkʰ {X}ɒlu	t͡ʃʰiŋkʰ {X}nɒlu	t͡ʃʰiŋkʰ {X}nɒlu	t͡ʃʰiŋkʰ {X}t͡sʰnelu	t͡ʃʰiŋkʰ {X}t͡sʰnelu	t͡ʃʰiŋkʰ {X}nelu	t͡ʃʰiŋkʰ {X}nelu	t͡ʃʰiŋkʰ {X}nelu	t͡ʃʰiŋkʰ {X}nelu	t͡ʃʰiŋkʰ {X}nelu	t͡ʃʰiŋkʰ {X}nelu	t͡ʃʰiŋkʰ {X}nelu	t͡ʃʰiŋkʰ {Xprs}elu	t͡ʃʰiŋkʰ {Xprs}elu	t͡ʃʰiŋkʰ {Xprs}elu	t͡ʃʰiŋkʰ {Xprs}elu	t͡ʃʰiŋkʰ {Xprs}ɒlu	t͡ʃʰiŋkʰ {Xprs}ɒlu	t͡ʃʰiŋkʰ {Xprs}ɒlu		t͡ʃʰiŋkʰ {X}elu	t͡ʃʰiŋkʰ {X}elu	t͡ʃʰiŋkʰ {Xprs}nɒlu	t͡ʃʰiŋkʰ {X}nɒlu	t͡ʃʰiŋkʰ {X}elu	
