Class	E-Class	E-Class	A-Class	Inchoative	Inchoative	Causative	Causative	Infixed	Infixed	Infixed	Infixed	Infixed	Infixed	Infixed	Suppletive	Suppletive	Suppletive	Suppletive	Suppletive	Suppletive	Suppletive	Defective	Defective	Irregular	Irregular	Irregular	Irregular	Regularized E-Class
subjunctive present 2SG	{X}es	{X}es	{X}ɒs	{X}nɒs	{X}nɒs	{X}t͡sʰnes	{X}t͡sʰnes	{X}nes	{X}nes	{X}nes	{X}nes	{X}nes	{X}nes	{X}nes	{Xprs}es	{Xprs}es	{Xprs}es	{Xprs}es	{Xprs}ɒs	{Xprs}ɒs	{Xprs}ɒs			{X}es	{X}es	{Xprs}n{X}	{X}nɒs	{X}es
subjunctive present 3SG	{X}i	{X}i	{X}ɒj	{X}nɒj	{X}nɒj	{X}t͡sʰni	{X}t͡sʰni	{X}ni	{X}ni	{X}ni	{X}ni	{X}ni	{X}ni	{X}ni	{Xprs}i	{Xprs}i	{Xprs}i	{Xprs}i	{Xprs}ɒj	{Xprs}ɒj	{Xprs}ɒj			{X}i	{X}i	{Xprs}nɒj	{X}nɒj	{X}i
subjunctive present 1PL	{X}eŋkʰ	{X}eŋkʰ	{X}ɒŋkʰ	{X}nɒŋkʰ	{X}nɒŋkʰ	{X}t͡sʰneŋkʰ	{X}t͡sʰneŋkʰ	{X}neŋkʰ	{X}neŋkʰ	{X}neŋkʰ	{X}neŋkʰ	{X}neŋkʰ	{X}neŋkʰ	{X}neŋkʰ	{Xprs}eŋkʰ	{Xprs}eŋkʰ	{Xprs}eŋkʰ	{Xprs}eŋkʰ	{Xprs}ɒŋkʰ	{Xprs}ɒŋkʰ	{Xprs}ɒŋkʰ			{X}eŋkʰ	{X}eŋkʰ	{Xprs}nɒŋkʰ	{X}nɒŋkʰ	{X}eŋkʰ
subjunctive present 2PL	{X}ekʰ	{X}ekʰ	{X}ɒkʰ	{X}nɒkʰ	{X}nɒkʰ	{X}t͡sʰnekʰ	{X}t͡sʰnekʰ	{X}nekʰ	{X}nekʰ	{X}nekʰ	{X}nekʰ	{X}nekʰ	{X}nekʰ	{X}nekʰ	{Xprs}ekʰ	{Xprs}ekʰ	{Xprs}ekʰ	{Xprs}ekʰ	{Xprs}ɒkʰ	{Xprs}ɒkʰ	{Xprs}ɒkʰ			{X}ekʰ	{X}ekʰ	{Xprs}nɒkʰ	{X}nɒkʰ	{X}ekʰ
subjunctive present 3PL	{X}en	{X}en	{X}ɒn	{X}nɒn	{X}nɒn	{X}t͡sʰnen	{X}t͡sʰnen	{X}nen	{X}nen	{X}nen	{X}nen	{X}nen	{X}nen	{X}nen	{Xprs}en	{Xprs}en	{Xprs}en	{Xprs}en	{Xprs}ɒn	{Xprs}ɒn	{Xprs}ɒn			{X}en	{X}en	{Xprs}nɒn	{X}nɒn	{X}en
negative subjunctive present 1SG	t͡ʃʰ{X}em	t͡ʃʰ{X}em	t͡ʃʰ{X}ɒm	t͡ʃʰ{X}nɒm	t͡ʃʰ{X}nɒm	t͡ʃʰ{X}t͡sʰnem	t͡ʃʰ{X}t͡sʰnem	t͡ʃʰ{X}nem	t͡ʃʰ{X}nem	t͡ʃʰ{X}nem	t͡ʃʰ{X}nem	t͡ʃʰ{X}nem	t͡ʃʰ{X}nem	t͡ʃʰ{X}nem	t͡ʃʰ{Xprs}em	t͡ʃʰ{Xprs}em	t͡ʃʰ{Xprs}em	t͡ʃʰ{Xprs}em	t͡ʃʰ{Xprs}ɒm	t͡ʃʰ{Xprs}ɒm	t͡ʃʰ{Xprs}ɒm			t͡ʃʰ{X}em	t͡ʃʰ{X}em	t͡ʃʰ{Xprs}nɒm	t͡ʃʰ{X}nɒm	t͡ʃʰ{X}em
negative subjunctive present 2SG	t͡ʃʰ{X}es	t͡ʃʰ{X}es	t͡ʃʰ{X}ɒs	t͡ʃʰ{X}nɒs	t͡ʃʰ{X}nɒs	t͡ʃʰ{X}t͡sʰnes	t͡ʃʰ{X}t͡sʰnes	t͡ʃʰ{X}nes	t͡ʃʰ{X}nes	t͡ʃʰ{X}nes	t͡ʃʰ{X}nes	t͡ʃʰ{X}nes	t͡ʃʰ{X}nes	t͡ʃʰ{X}nes	t͡ʃʰ{Xprs}es	t͡ʃʰ{Xprs}es	t͡ʃʰ{Xprs}es	t͡ʃʰ{Xprs}es	t͡ʃʰ{Xprs}ɒs	t͡ʃʰ{Xprs}ɒs	t͡ʃʰ{Xprs}ɒs			t͡ʃʰ{X}es	t͡ʃʰ{X}es	t͡ʃʰ{Xprs}n{X}	t͡ʃʰ{X}nɒs	t͡ʃʰ{X}es
negative subjunctive present 3SG	t͡ʃʰ{X}i	t͡ʃʰ{X}i	t͡ʃʰ{X}ɒj	t͡ʃʰ{X}nɒj	t͡ʃʰ{X}nɒj	t͡ʃʰ{X}t͡sʰni	t͡ʃʰ{X}t͡sʰni	t͡ʃʰ{X}ni	t͡ʃʰ{X}ni	t͡ʃʰ{X}ni	t͡ʃʰ{X}ni	t͡ʃʰ{X}ni	t͡ʃʰ{X}ni	t͡ʃʰ{X}ni	t͡ʃʰ{Xprs}i	t͡ʃʰ{Xprs}i	t͡ʃʰ{Xprs}i	t͡ʃʰ{Xprs}i	t͡ʃʰ{Xprs}ɒj	t͡ʃʰ{Xprs}ɒj	t͡ʃʰ{Xprs}ɒj			t͡ʃʰ{X}i	t͡ʃʰ{X}i	t͡ʃʰ{Xprs}nɒj	t͡ʃʰ{X}nɒj	t͡ʃʰ{X}i
negative subjunctive present 1PL	t͡ʃʰ{X}eŋkʰ	t͡ʃʰ{X}eŋkʰ	t͡ʃʰ{X}ɒŋkʰ	t͡ʃʰ{X}nɒŋkʰ	t͡ʃʰ{X}nɒŋkʰ	t͡ʃʰ{X}t͡sʰneŋkʰ	t͡ʃʰ{X}t͡sʰneŋkʰ	t͡ʃʰ{X}neŋkʰ	t͡ʃʰ{X}neŋkʰ	t͡ʃʰ{X}neŋkʰ	t͡ʃʰ{X}neŋkʰ	t͡ʃʰ{X}neŋkʰ	t͡ʃʰ{X}neŋkʰ	t͡ʃʰ{X}neŋkʰ	t͡ʃʰ{Xprs}eŋkʰ	t͡ʃʰ{Xprs}eŋkʰ	t͡ʃʰ{Xprs}eŋkʰ	t͡ʃʰ{Xprs}eŋkʰ	t͡ʃʰ{Xprs}ɒŋkʰ	t͡ʃʰ{Xprs}ɒŋkʰ	t͡ʃʰ{Xprs}ɒŋkʰ			t͡ʃʰ{X}eŋkʰ	t͡ʃʰ{X}eŋkʰ	t͡ʃʰ{Xprs}nɒŋkʰ	t͡ʃʰ{X}nɒŋkʰ	t͡ʃʰ{X}eŋkʰ
negative subjunctive present 2PL	t͡ʃʰ{X}ekʰ	t͡ʃʰ{X}ekʰ	t͡ʃʰ{X}ɒkʰ	t͡ʃʰ{X}nɒkʰ	t͡ʃʰ{X}nɒkʰ	t͡ʃʰ{X}t͡sʰnekʰ	t͡ʃʰ{X}t͡sʰnekʰ	t͡ʃʰ{X}nekʰ	t͡ʃʰ{X}nekʰ	t͡ʃʰ{X}nekʰ	t͡ʃʰ{X}nekʰ	t͡ʃʰ{X}nekʰ	t͡ʃʰ{X}nekʰ	t͡ʃʰ{X}nekʰ	t͡ʃʰ{Xprs}ekʰ	t͡ʃʰ{Xprs}ekʰ	t͡ʃʰ{Xprs}ekʰ	t͡ʃʰ{Xprs}ekʰ	t͡ʃʰ{Xprs}ɒkʰ	t͡ʃʰ{Xprs}ɒkʰ	t͡ʃʰ{Xprs}ɒkʰ			t͡ʃʰ{X}ekʰ	t͡ʃʰ{X}ekʰ	t͡ʃʰ{Xprs}nɒkʰ	t͡ʃʰ{X}nɒkʰ	t͡ʃʰ{X}ekʰ
negative subjunctive present 3PL	t͡ʃʰ{X}en	t͡ʃʰ{X}en	t͡ʃʰ{X}ɒn	t͡ʃʰ{X}nɒn	t͡ʃʰ{X}nɒn	t͡ʃʰ{X}t͡sʰnen	t͡ʃʰ{X}t͡sʰnen	t͡ʃʰ{X}nen	t͡ʃʰ{X}nen	t͡ʃʰ{X}nen	t͡ʃʰ{X}nen	t͡ʃʰ{X}nen	t͡ʃʰ{X}nen	t͡ʃʰ{X}nen	t͡ʃʰ{Xprs}en	t͡ʃʰ{Xprs}en	t͡ʃʰ{Xprs}en	t͡ʃʰ{Xprs}en	t͡ʃʰ{Xprs}ɒn	t͡ʃʰ{Xprs}ɒn	t͡ʃʰ{Xprs}ɒn			t͡ʃʰ{X}en	t͡ʃʰ{X}en	t͡ʃʰ{Xprs}nɒn	t͡ʃʰ{X}nɒn	t͡ʃʰ{X}en
subjunctive past imperfective 1SG	{X}im	{X}im	{X}ɒjim	{X}nɒjim	{X}nɒjim	{X}t͡sʰnim	{X}t͡sʰnim	{X}nim	{X}nim	{X}nim	{X}nim	{X}nim	{X}nim	{X}nim	{Xprs}im	{Xprs}im	{Xprs}im	{Xprs}im	{Xprs}ɒjim	{Xprs}ɒjim	{Xprs}ɒjim			{X}im	{X}im	{Xprs}nɒjim	{X}nɒjim	{X}im
subjunctive past imperfective 2SG	{X}iɻ	{X}iɻ	{X}ɒjiɻ	{X}nɒjiɻ	{X}nɒjiɻ	{X}t͡sʰniɻ	{X}t͡sʰniɻ	{X}niɻ	{X}niɻ	{X}niɻ	{X}niɻ	{X}niɻ	{X}niɻ	{X}niɻ	{Xprs}iɻ	{Xprs}iɻ	{Xprs}iɻ	{Xprs}iɻ	{Xprs}ɒjiɻ	{Xprs}ɒjiɻ	{Xprs}ɒjiɻ			{X}iɻ	{X}iɻ	{Xprs}nɒjiɻ	{X}nɒjiɻ	{X}iɻ
subjunctive past imperfective 3SG	{X}eɻ	{X}eɻ	{X}ɒɻ	{X}nɒɻ	{X}nɒɻ	{X}t͡sʰneɻ	{X}t͡sʰneɻ	{X}neɻ	{X}neɻ	{X}neɻ	{X}neɻ	{X}neɻ	{X}neɻ	{X}neɻ	{Xprs}eɻ	{Xprs}eɻ	{Xprs}eɻ	{Xprs}eɻ	{Xprs}ɒɻ	{Xprs}ɒɻ	{Xprs}ɒɻ			{X}eɻ	{X}eɻ	{Xprs}nɒɻ	{X}nɒɻ	{X}eɻ
subjunctive past imperfective 1PL	{X}iŋkʰ	{X}iŋkʰ	{X}ɒjiŋkʰ	{X}nɒjiŋkʰ	{X}nɒjiŋkʰ	{X}t͡sʰniŋkʰ	{X}t͡sʰniŋkʰ	{X}niŋkʰ	{X}niŋkʰ	{X}niŋkʰ	{X}niŋkʰ	{X}niŋkʰ	{X}niŋkʰ	{X}niŋkʰ	{Xprs}iŋkʰ	{Xprs}iŋkʰ	{Xprs}iŋkʰ	{Xprs}iŋkʰ	{Xprs}ɒjiŋkʰ	{Xprs}ɒjiŋkʰ	{Xprs}ɒjiŋkʰ			{X}iŋkʰ	{X}iŋkʰ	{Xprs}nɒjiŋkʰ	{X}nɒjiŋkʰ	{X}iŋkʰ
subjunctive past imperfective 2PL	{X}ikʰ	{X}ikʰ	{X}ɒjikʰ	{X}nɒjikʰ	{X}nɒjikʰ	{X}t͡sʰnikʰ	{X}t͡sʰnikʰ	{X}nikʰ	{X}nikʰ	{X}nikʰ	{X}nikʰ	{X}nikʰ	{X}nikʰ	{X}nikʰ	{Xprs}ikʰ	{Xprs}ikʰ	{Xprs}ikʰ	{Xprs}ikʰ	{Xprs}ɒjikʰ	{Xprs}ɒjikʰ	{Xprs}ɒjikʰ			{X}ikʰ	{X}ikʰ	{Xprs}nɒjikʰ	{X}nɒjikʰ	{X}ikʰ
subjunctive past imperfective 3PL	{X}in	{X}in	{X}ɒjin	{X}nɒjin	{X}nɒjin	{X}t͡sʰnin	{X}t͡sʰnin	{X}nin	{X}nin	{X}nin	{X}nin	{X}nin	{X}nin	{X}nin	{Xprs}in	{Xprs}in	{Xprs}in	{Xprs}in	{Xprs}ɒjin	{Xprs}ɒjin	{Xprs}ɒjin			{X}in	{X}in	{Xprs}nɒjin	{X}nɒjin	{X}in
negative subjunctive past imperfective 1SG	t͡ʃʰ{X}im	t͡ʃʰ{X}im	t͡ʃʰ{X}ɒjim	t͡ʃʰ{X}nɒjim	t͡ʃʰ{X}nɒjim	t͡ʃʰ{X}t͡sʰnim	t͡ʃʰ{X}t͡sʰnim	t͡ʃʰ{X}nim	t͡ʃʰ{X}nim	t͡ʃʰ{X}nim	t͡ʃʰ{X}nim	t͡ʃʰ{X}nim	t͡ʃʰ{X}nim	t͡ʃʰ{X}nim	t͡ʃʰ{Xprs}im	t͡ʃʰ{Xprs}im	t͡ʃʰ{Xprs}im	t͡ʃʰ{Xprs}im	t͡ʃʰ{Xprs}ɒjim	t͡ʃʰ{Xprs}ɒjim	t͡ʃʰ{Xprs}ɒjim			t͡ʃʰ{X}im	t͡ʃʰ{X}im	t͡ʃʰ{Xprs}nɒjim	t͡ʃʰ{X}nɒjim	t͡ʃʰ{X}im
negative subjunctive past imperfective 2SG	t͡ʃʰ{X}iɻ	t͡ʃʰ{X}iɻ	t͡ʃʰ{X}ɒjiɻ	t͡ʃʰ{X}nɒjiɻ	t͡ʃʰ{X}nɒjiɻ	t͡ʃʰ{X}t͡sʰniɻ	t͡ʃʰ{X}t͡sʰniɻ	t͡ʃʰ{X}niɻ	t͡ʃʰ{X}niɻ	t͡ʃʰ{X}niɻ	t͡ʃʰ{X}niɻ	t͡ʃʰ{X}niɻ	t͡ʃʰ{X}niɻ	t͡ʃʰ{X}niɻ	t͡ʃʰ{Xprs}iɻ	t͡ʃʰ{Xprs}iɻ	t͡ʃʰ{Xprs}iɻ	t͡ʃʰ{Xprs}iɻ	t͡ʃʰ{Xprs}ɒjiɻ	t͡ʃʰ{Xprs}ɒjiɻ	t͡ʃʰ{Xprs}ɒjiɻ			t͡ʃʰ{X}iɻ	t͡ʃʰ{X}iɻ	t͡ʃʰ{Xprs}nɒjiɻ	t͡ʃʰ{X}nɒjiɻ	t͡ʃʰ{X}iɻ
